Year,Round,Race,Circuit,Date,Driver,Constructor,Grid,Position,Status,Q1,Q2,Q3,Weather,Temp,Precip,Winner,ConstructorWinRate_AllTime,ConstructorWinRate_Recent,Q1_secs,Q2_secs,Q3_secs,BestQualiTime,DriverRecentTop3Rate
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,11-09-2011,Michael Schumacher,Mercedes,8,5,Finished,01:25.1,01:23.7,01:23.8,Partially cloudy,23.6,0,0,0.196721311,0.126168224,85.108,83.671,83.777,83.671,0
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,25-09-2011,Michael Schumacher,Mercedes,8,23,Accident,01:48.8,01:46.0,99:99.999,Partially cloudy,29.3,0,0,0.196721311,0.126168224,108.819,106.043,6039.999,106.043,0
2011,15,Japanese Grand Prix,Suzuka Circuit,09-10-2011,Michael Schumacher,Mercedes,8,6,Finished,01:33.7,01:32.1,99:99.999,Partially cloudy,17.5,0,0,0.196721311,0.126168224,93.748,92.116,6039.999,92.116,0
2011,16,Korean Grand Prix,Korean International Circuit,16-10-2011,Michael Schumacher,Mercedes,12,24,Collision,01:38.5,01:38.4,99:99.999,Partially cloudy,17.1,0,0,0.196721311,0.126168224,98.502,98.354,6039.999,98.354,0
2011,17,Indian Grand Prix,Buddh International Circuit,30-10-2011,Michael Schumacher,Mercedes,11,5,Finished,01:26.8,01:26.3,99:99.999,Clear,22.9,0,0,0.196721311,0.126168224,86.79,86.337,6039.999,86.337,0
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,13-11-2011,Michael Schumacher,Mercedes,8,7,Finished,01:42.6,01:40.6,01:40.7,Clear,22.6,0,0,0.196721311,0.126168224,102.605,100.554,100.662,100.554,0
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,27-11-2011,Michael Schumacher,Mercedes,10,15,+1 Lap,01:13.7,01:13.6,99:99.999,"Rain, Partially cloudy",21,0.5,0,0.196721311,0.126168224,73.694,73.571,6039.999,73.571,0
2012,1,Australian Grand Prix,Albert Park Grand Prix Circuit,18-03-2012,Michael Schumacher,Mercedes,4,20,Gearbox,01:26.6,01:25.6,01:25.3,"Rain, Partially cloudy",16.3,0.105,0,0.196721311,0.126168224,86.586,85.571,85.336,85.336,0
2012,2,Malaysian Grand Prix,Sepang International Circuit,25-03-2012,Michael Schumacher,Mercedes,3,10,Finished,01:37.5,01:37.0,01:36.4,"Rain, Partially cloudy",27,2.99,0,0.196721311,0.126168224,97.517,97.017,96.391,96.391,0
2012,3,Chinese Grand Prix,Shanghai International Circuit,15-04-2012,Michael Schumacher,Mercedes,2,24,Wheel nut,01:36.8,01:35.8,01:35.7,Partially cloudy,16.1,0,0,0.196721311,0.126168224,96.797,95.794,95.691,95.691,0
2012,4,Bahrain Grand Prix,Bahrain International Circuit,22-04-2012,Michael Schumacher,Mercedes,22,10,Finished,01:34.9,99:99.999,99:99.999,Partially cloudy,25.3,0,0,0.196721311,0.126168224,94.865,6039.999,6039.999,94.865,0
2012,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,13-05-2012,Michael Schumacher,Mercedes,8,24,Collision,01:23.8,01:22.9,99:99.999,"Rain, Partially cloudy",20.2,1.76,0,0.196721311,0.126168224,83.757,82.904,6039.999,82.904,0
2012,6,Monaco Grand Prix,Circuit de Monaco,27-05-2012,Michael Schumacher,Mercedes,6,19,Fuel pressure,01:15.9,01:15.1,01:14.3,"Rain, Partially cloudy",18.4,3.225,0,0.196721311,0.126168224,75.873,75.062,74.301,74.301,0
2012,7,Canadian Grand Prix,Circuit Gilles Villeneuve,10-06-2012,Michael Schumacher,Mercedes,9,22,Rear wing,01:14.9,01:14.5,01:14.8,Clear,21.1,0,0,0.196721311,0.126168224,74.892,74.48,74.812,74.48,0
2012,8,European Grand Prix,Valencia Street Circuit,24-06-2012,Michael Schumacher,Mercedes,12,3,Finished,01:39.4,01:38.8,99:99.999,Partially cloudy,25.3,0,0,0.196721311,0.126168224,99.447,98.77,6039.999,98.77,0
2012,9,British Grand Prix,Silverstone Circuit,08-07-2012,Michael Schumacher,Mercedes,3,7,Finished,01:46.6,01:55.8,01:52.0,"Rain, Partially cloudy",15.1,4.421,0,0.196721311,0.126168224,106.571,115.799,112.02,106.571,0.2
2012,10,German Grand Prix,Hockenheimring,22-07-2012,Michael Schumacher,Mercedes,3,7,Finished,01:16.7,01:38.0,01:42.5,Rain,13.2,0.3,0,0.196721311,0.126168224,76.686,98.01,102.459,76.686,0.2
2012,11,Hungarian Grand Prix,Hungaroring,29-07-2012,Michael Schumacher,Mercedes,17,24,+11 Laps,01:22.4,01:22.7,99:99.999,"Rain, Partially cloudy",24.8,1.481,0,0.196721311,0.126168224,82.436,82.723,6039.999,82.436,0.2
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,02-09-2012,Michael Schumacher,Mercedes,13,7,Finished,01:49.7,01:49.1,99:99.999,Clear,12.6,0,0,0.196721311,0.126168224,109.742,109.081,6039.999,109.081,0.2
2012,13,Italian Grand Prix,Autodromo Nazionale di Monza,09-09-2012,Michael Schumacher,Mercedes,4,6,Finished,01:25.3,01:24.7,01:24.5,Partially cloudy,22.3,0,0,0.196721311,0.126168224,85.302,84.675,84.54,84.54,0.2
2012,14,Singapore Grand Prix,Marina Bay Street Circuit,23-09-2012,Michael Schumacher,Mercedes,9,21,Collision,01:49.5,01:47.8,99:99.999,Partially cloudy,29.1,0,0,0.196721311,0.126168224,109.546,107.823,6039.999,107.823,0
2012,15,Japanese Grand Prix,Suzuka Circuit,07-10-2012,Michael Schumacher,Mercedes,23,11,Finished,01:33.3,01:32.5,99:99.999,Rain,20.6,1.255,0,0.196721311,0.126168224,93.349,92.469,6039.999,92.469,0
2012,16,Korean Grand Prix,Korean International Circuit,14-10-2012,Michael Schumacher,Mercedes,10,13,Finished,01:38.8,01:38.4,01:38.5,Partially cloudy,17,0,0,0.196721311,0.126168224,98.808,98.436,98.513,98.436,0
2012,17,Indian Grand Prix,Buddh International Circuit,28-10-2012,Michael Schumacher,Mercedes,14,22,Retired,01:27.5,01:26.6,99:99.999,Clear,21.6,0,0,0.196721311,0.126168224,87.482,86.574,6039.999,86.574,0
2012,18,Abu Dhabi Grand Prix,Yas Marina Circuit,04-11-2012,Michael Schumacher,Mercedes,13,11,Finished,01:42.7,01:42.3,99:99.999,Clear,27.5,0,0,0.196721311,0.126168224,102.735,102.289,6039.999,102.289,0
2012,19,United States Grand Prix,Circuit of the Americas,18-11-2012,Michael Schumacher,Mercedes,5,16,+1 Lap,01:37.9,01:37.1,01:36.8,Partially cloudy,13.1,0,0,0.196721311,0.126168224,97.927,97.102,96.794,96.794,0
2012,20,Brazilian Grand Prix,Autódromo José Carlos Pace,25-11-2012,Michael Schumacher,Mercedes,13,7,Finished,01:16.0,01:14.3,99:99.999,Overcast,19.3,0,0,0.196721311,0.126168224,76.005,74.334,6039.999,74.334,0
2021,1,Bahrain Grand Prix,Bahrain International Circuit,28-03-2021,Mick Schumacher,Haas F1 Team,18,16,+1 Lap,01:32.4,99:99.999,99:99.999,Clear,21.8,0,0,0,0,92.449,6039.999,6039.999,92.449,0
2021,2,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,18-04-2021,Mick Schumacher,Haas F1 Team,18,16,+2 Laps,01:16.3,99:99.999,99:99.999,"Rain, Partially cloudy",9.9,0.361,0,0,0,76.279,6039.999,6039.999,76.279,0
2021,3,Portuguese Grand Prix,Autódromo Internacional do Algarve,02-05-2021,Mick Schumacher,Haas F1 Team,19,17,+2 Laps,01:20.5,99:99.999,99:99.999,Partially cloudy,15,0,0,0,0,80.452,6039.999,6039.999,80.452,0
2021,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,09-05-2021,Mick Schumacher,Haas F1 Team,18,18,+2 Laps,01:19.1,99:99.999,99:99.999,Partially cloudy,17.5,0,0,0,0,79.117,6039.999,6039.999,79.117,0
2021,5,Monaco Grand Prix,Circuit de Monaco,23-05-2021,Mick Schumacher,Haas F1 Team,20,18,+3 Laps,99:99.999,99:99.999,99:99.999,Partially cloudy,17.7,0,0,0,0,6039.999,6039.999,6039.999,6039.999,0
2021,6,Azerbaijan Grand Prix,Baku City Circuit,06-06-2021,Mick Schumacher,Haas F1 Team,17,13,Finished,01:44.2,99:99.999,99:99.999,"Rain, Partially cloudy",21.5,0.045,0,0,0,104.158,6039.999,6039.999,104.158,0
2021,7,French Grand Prix,Circuit Paul Ricard,20-06-2021,Mick Schumacher,Haas F1 Team,15,19,+1 Lap,01:32.9,99:99.999,99:99.999,"Rain, Overcast",24.5,0.456,0,0,0,92.942,6039.999,6039.999,92.942,0
2021,8,Styrian Grand Prix,Red Bull Ring,27-06-2021,Mick Schumacher,Haas F1 Team,19,16,+2 Laps,01:06.0,99:99.999,99:99.999,"Rain, Partially cloudy",20.3,1.435,0,0,0,66.041,6039.999,6039.999,66.041,0
2021,9,Austrian Grand Prix,Red Bull Ring,04-07-2021,Mick Schumacher,Haas F1 Team,19,18,+2 Laps,01:05.4,99:99.999,99:99.999,"Rain, Overcast",18.3,0.015,0,0,0,65.427,6039.999,6039.999,65.427,0
2021,10,British Grand Prix,Silverstone Circuit,18-07-2021,Mick Schumacher,Haas F1 Team,18,18,+1 Lap,01:28.7,99:99.999,99:99.999,Clear,23.2,0,0,0,0,88.738,6039.999,6039.999,88.738,0
2021,11,Hungarian Grand Prix,Hungaroring,01-08-2021,Mick Schumacher,Haas F1 Team,20,12,+1 Lap,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",22.7,8.698,0,0,0,6039.999,6039.999,6039.999,6039.999,0
2021,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,29-08-2021,Mick Schumacher,Haas F1 Team,17,16,Finished,02:04.0,99:99.999,99:99.999,"Rain, Overcast",11.5,12.408,0,0,0,123.973,6039.999,6039.999,123.973,0
2021,13,Dutch Grand Prix,Circuit Park Zandvoort,05-09-2021,Mick Schumacher,Haas F1 Team,17,18,+3 Laps,01:11.4,99:99.999,99:99.999,Partially cloudy,16.1,0,0,0,0,71.387,6039.999,6039.999,71.387,0
2021,14,Italian Grand Prix,Autodromo Nazionale di Monza,12-09-2021,Mick Schumacher,Haas F1 Team,18,15,Finished,01:22.2,99:99.999,99:99.999,Partially cloudy,21,0,0,0,0,82.248,6039.999,6039.999,82.248,0
2021,15,Russian Grand Prix,Sochi Autodrom,26-09-2021,Mick Schumacher,Haas F1 Team,14,20,Oil leak,01:49.8,99:99.999,99:99.999,"Rain, Overcast",14.5,1.38,0,0,0,109.83,6039.999,6039.999,109.83,0
2021,16,Turkish Grand Prix,Istanbul Park,10-10-2021,Mick Schumacher,Haas F1 Team,14,19,+2 Laps,01:25.6,01:25.2,99:99.999,"Rain, Partially cloudy",16.4,0.49,0,0,0,85.555,85.2,6039.999,85.2,0
2021,17,United States Grand Prix,Circuit of the Americas,24-10-2021,Mick Schumacher,Haas F1 Team,16,16,+2 Laps,01:36.5,99:99.999,99:99.999,"Rain, Partially cloudy",23.7,0.278,0,0,0,96.499,6039.999,6039.999,96.499,0
2021,18,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,07-11-2021,Mick Schumacher,Haas F1 Team,14,19,Collision,01:18.9,99:99.999,99:99.999,Partially cloudy,14.1,0,0,0,0,78.858,6039.999,6039.999,78.858,0
2021,19,São Paulo Grand Prix,Autódromo José Carlos Pace,14-11-2021,Mick Schumacher,Haas F1 Team,18,18,+2 Laps,01:10.3,99:99.999,99:99.999,Partially cloudy,17.3,0,0,0,0,70.329,6039.999,6039.999,70.329,0
2021,20,Qatar Grand Prix,Losail International Circuit,21-11-2021,Mick Schumacher,Haas F1 Team,19,16,+1 Lap,01:23.4,99:99.999,99:99.999,Clear,26.7,0,0,0,0,83.407,6039.999,6039.999,83.407,0
2021,21,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,05-12-2021,Mick Schumacher,Haas F1 Team,19,20,Accident,01:29.5,99:99.999,99:99.999,Clear,28,0,0,0,0,89.464,6039.999,6039.999,89.464,0
2021,22,Abu Dhabi Grand Prix,Yas Marina Circuit,12-12-2021,Mick Schumacher,Haas F1 Team,19,14,+1 Lap,01:24.9,99:99.999,99:99.999,Partially cloudy,23.6,0,0,0,0,84.906,6039.999,6039.999,84.906,0
2022,1,Bahrain Grand Prix,Bahrain International Circuit,20-03-2022,Mick Schumacher,Haas F1 Team,12,11,Finished,01:32.4,01:32.0,99:99.999,Clear,21.3,0,0,0,0,92.38,91.998,6039.999,91.998,0
2022,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,27-03-2022,Mick Schumacher,Haas F1 Team,0,20,Withdrew,01:30.2,01:29.9,99:99.999,Clear,25.7,0,0,0,0,90.167,89.92,6039.999,89.92,0
2022,3,Australian Grand Prix,Albert Park Grand Prix Circuit,10-04-2022,Mick Schumacher,Haas F1 Team,15,13,+1 Lap,01:20.1,01:20.5,99:99.999,Partially cloudy,21.4,0,0,0,0,80.104,80.465,6039.999,80.104,0
2022,4,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,24-04-2022,Mick Schumacher,Haas F1 Team,10,17,+1 Lap,01:20.4,01:20.9,99:99.999,"Rain, Partially cloudy",12.8,10.637,0,0,0,80.422,80.916,6039.999,80.422,0
2022,5,Miami Grand Prix,Miami International Autodrome,08-05-2022,Mick Schumacher,Haas F1 Team,15,15,Finished,01:30.6,01:30.4,99:99.999,"Rain, Partially cloudy",26.8,0.402,0,0,0,90.645,90.423,6039.999,90.423,0
2022,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,22-05-2022,Mick Schumacher,Haas F1 Team,10,14,+1 Lap,01:20.7,01:20.4,01:20.4,Clear,26,0,0,0,0,80.683,80.436,80.368,80.368,0
2022,7,Monaco Grand Prix,Circuit de Monaco,29-05-2022,Mick Schumacher,Haas F1 Team,15,19,Accident,01:13.5,01:13.1,99:99.999,"Rain, Partially cloudy",22.2,0.013,0,0,0,73.469,73.081,6039.999,73.081,0
2022,8,Azerbaijan Grand Prix,Baku City Circuit,12-06-2022,Mick Schumacher,Haas F1 Team,20,14,+1 Lap,01:45.8,99:99.999,99:99.999,Partially cloudy,23.4,0,0,0,0,105.775,6039.999,6039.999,105.775,0
2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,19-06-2022,Mick Schumacher,Haas F1 Team,6,19,Engine,01:33.7,01:25.7,01:23.4,Clear,15.8,0,0,0,0,93.707,85.684,83.356,83.356,0
2022,10,British Grand Prix,Silverstone Circuit,03-07-2022,Mick Schumacher,Haas F1 Team,19,8,Finished,01:42.7,99:99.999,99:99.999,"Rain, Partially cloudy",14.5,1.099,0,0,0,102.708,6039.999,6039.999,102.708,0
2022,11,Austrian Grand Prix,Red Bull Ring,10-07-2022,Mick Schumacher,Haas F1 Team,9,6,+1 Lap,01:06.4,01:06.2,01:06.0,"Rain, Partially cloudy",16.2,1.203,0,0,0,66.405,66.151,66.011,66.011,0
2022,12,French Grand Prix,Circuit Paul Ricard,24-07-2022,Mick Schumacher,Haas F1 Team,17,15,Finished,01:33.7,99:99.999,99:99.999,Clear,27.8,0,0,0,0,93.701,6039.999,6039.999,93.701,0
2022,13,Hungarian Grand Prix,Hungaroring,31-07-2022,Mick Schumacher,Haas F1 Team,15,14,+1 Lap,01:19.2,01:19.2,99:99.999,"Rain, Partially cloudy",19,12.7,0,0,0,79.164,79.202,6039.999,79.164,0
2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,28-08-2022,Mick Schumacher,Haas F1 Team,19,17,+1 Lap,01:46.3,01:47.7,99:99.999,Partially cloudy,15.2,0,0,0,0,106.342,107.718,6039.999,106.342,0
2022,15,Dutch Grand Prix,Circuit Park Zandvoort,04-09-2022,Mick Schumacher,Haas F1 Team,8,13,Finished,01:11.7,01:11.4,01:11.4,"Rain, Partially cloudy",19.8,0.01,0,0,0,71.741,71.42,71.442,71.42,0
2022,16,Italian Grand Prix,Autodromo Nazionale di Monza,11-09-2022,Mick Schumacher,Haas F1 Team,17,12,Finished,01:23.0,99:99.999,99:99.999,Partially cloudy,20.5,0,0,0,0,83.005,6039.999,6039.999,83.005,0
2022,17,Singapore Grand Prix,Marina Bay Street Circuit,02-10-2022,Mick Schumacher,Haas F1 Team,12,13,+1 Lap,01:55.7,01:54.4,99:99.999,"Rain, Partially cloudy",27.3,23.971,0,0,0,115.736,114.37,6039.999,114.37,0
2022,18,Japanese Grand Prix,Suzuka Circuit,09-10-2022,Mick Schumacher,Haas F1 Team,15,17,Finished,01:31.2,01:31.4,99:99.999,"Rain, Overcast",16.4,9.025,0,0,0,91.152,91.439,6039.999,91.152,0
2022,19,United States Grand Prix,Circuit of the Americas,23-10-2022,Mick Schumacher,Haas F1 Team,16,15,Finished,01:37.1,99:99.999,99:99.999,Partially cloudy,23.8,0,0,0,0,97.111,6039.999,6039.999,97.111,0
2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,30-10-2022,Mick Schumacher,Haas F1 Team,15,16,+1 Lap,01:20.4,99:99.999,99:99.999,"Rain, Partially cloudy",18.8,0.386,0,0,0,80.419,6039.999,6039.999,80.419,0
2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,13-11-2022,Mick Schumacher,Haas F1 Team,12,13,Finished,01:16.4,99:99.999,99:99.999,Partially cloudy,22.1,0,0,0,0,76.361,6039.999,6039.999,76.361,0
2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,20-11-2022,Mick Schumacher,Haas F1 Team,12,16,+1 Lap,01:25.7,01:25.2,99:99.999,Partially cloudy,27.8,0,0,0,0,85.711,85.225,6039.999,85.225,0
2000,1,Australian Grand Prix,Albert Park Grand Prix Circuit,12-03-2000,Mika Hakkinen,McLaren,1,17,Engine,01:30.6,99:99.999,99:99.999,Partially cloudy,21.7,0,0,0.068893528,0.03271028,90.556,6039.999,6039.999,90.556,0
2000,2,Brazilian Grand Prix,Autódromo José Carlos Pace,26-03-2000,Mika Hakkinen,McLaren,1,14,Oil pressure,99:99.999,99:99.999,99:99.999,Overcast,21.5,0,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0
2000,3,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,09-04-2000,Mika Hakkinen,McLaren,1,2,Finished,01:24.7,99:99.999,99:99.999,Partially cloudy,11.2,0,0,0.068893528,0.03271028,84.714,6039.999,6039.999,84.714,0
2000,4,British Grand Prix,Silverstone Circuit,23-04-2000,Mika Hakkinen,McLaren,3,2,Finished,01:25.7,99:99.999,99:99.999,"Rain, Partially cloudy",8.6,1.181,0,0.068893528,0.03271028,85.741,6039.999,6039.999,85.741,0
2000,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,07-05-2000,Mika Hakkinen,McLaren,2,1,Finished,99:99.999,99:99.999,99:99.999,Partially cloudy,17.1,0,1,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0
2000,6,European Grand Prix,Nürburgring,21-05-2000,Mika Hakkinen,McLaren,3,2,Finished,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",7.9,5.1,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.6
2000,7,Monaco Grand Prix,Circuit de Monaco,04-06-2000,Mika Hakkinen,McLaren,5,6,+1 Lap,99:99.999,99:99.999,99:99.999,Clear,22.8,0,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.8
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,18-06-2000,Mika Hakkinen,McLaren,4,4,Finished,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",14,1,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.8
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,02-07-2000,Mika Hakkinen,McLaren,4,2,Finished,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",22.8,2.179,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.6
2000,10,Austrian Grand Prix,Red Bull Ring,16-07-2000,Mika Hakkinen,McLaren,1,1,Finished,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",13.9,0.203,1,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.6
2000,11,German Grand Prix,Hockenheimring,30-07-2000,Mika Hakkinen,McLaren,4,2,Finished,99:99.999,99:99.999,99:99.999,Partially cloudy,18.1,0,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.6
2000,12,Hungarian Grand Prix,Hungaroring,13-08-2000,Mika Hakkinen,McLaren,3,1,Finished,99:99.999,99:99.999,99:99.999,Partially cloudy,26.1,0,1,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.6
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,27-08-2000,Mika Hakkinen,McLaren,1,1,Finished,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",15.3,16.752,1,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.8
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,10-09-2000,Mika Hakkinen,McLaren,3,2,Finished,99:99.999,99:99.999,99:99.999,Clear,19.5,0,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,1
2000,15,United States Grand Prix,Indianapolis Motor Speedway,24-09-2000,Mika Hakkinen,McLaren,3,19,Engine,99:99.999,99:99.999,99:99.999,"Rain, Overcast",14.4,5.9,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,1
2000,16,Japanese Grand Prix,Suzuka Circuit,08-10-2000,Mika Hakkinen,McLaren,2,2,Finished,01:35.8,99:99.999,99:99.999,"Rain, Overcast",19.5,5.682,0,0.068893528,0.03271028,95.834,6039.999,6039.999,95.834,0.8
2000,17,Malaysian Grand Prix,Sepang International Circuit,22-10-2000,Mika Hakkinen,McLaren,2,4,Finished,99:99.999,99:99.999,99:99.999,"Rain, Overcast",28.5,5.983,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.8
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,04-03-2001,Mika Hakkinen,McLaren,3,17,Suspension,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",20.1,0.093,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.6
2001,2,Malaysian Grand Prix,Sepang International Circuit,18-03-2001,Mika Hakkinen,McLaren,4,6,Finished,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",27.7,17.523,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.4
2001,3,Brazilian Grand Prix,Autódromo José Carlos Pace,01-04-2001,Mika Hakkinen,McLaren,3,22,Stalled,99:99.999,99:99.999,99:99.999,Partially cloudy,22.9,0,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.2
2001,4,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,15-04-2001,Mika Hakkinen,McLaren,2,4,Finished,99:99.999,99:99.999,99:99.999,Partially cloudy,8.4,0,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.2
2001,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,29-04-2001,Mika Hakkinen,McLaren,2,9,Clutch,99:99.999,99:99.999,99:99.999,Partially cloudy,14.7,0,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0
2001,6,Austrian Grand Prix,Red Bull Ring,13-05-2001,Mika Hakkinen,McLaren,8,21,Transmission,99:99.999,99:99.999,99:99.999,Partially cloudy,13.6,0,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0
2001,7,Monaco Grand Prix,Circuit de Monaco,27-05-2001,Mika Hakkinen,McLaren,3,19,Steering,99:99.999,99:99.999,99:99.999,Partially cloudy,21.8,0,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0
2001,8,Canadian Grand Prix,Circuit Gilles Villeneuve,10-06-2001,Mika Hakkinen,McLaren,8,3,Finished,99:99.999,99:99.999,99:99.999,Partially cloudy,21,0,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0
2001,9,European Grand Prix,Nürburgring,24-06-2001,Mika Hakkinen,McLaren,6,6,Finished,99:99.999,99:99.999,99:99.999,Rain,17.6,0.7,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.2
2001,10,French Grand Prix,Circuit de Nevers Magny-Cours,01-07-2001,Mika Hakkinen,McLaren,4,22,Gearbox,99:99.999,99:99.999,99:99.999,Partially cloudy,19.5,0,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.2
2001,11,British Grand Prix,Silverstone Circuit,15-07-2001,Mika Hakkinen,McLaren,2,1,Finished,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",12.7,0.211,1,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.2
2001,12,German Grand Prix,Hockenheimring,29-07-2001,Mika Hakkinen,McLaren,3,19,Engine,99:99.999,99:99.999,99:99.999,Partially cloudy,23.3,0,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.4
2001,13,Hungarian Grand Prix,Hungaroring,19-08-2001,Mika Hakkinen,McLaren,6,5,Finished,99:99.999,99:99.999,99:99.999,Partially cloudy,25,0,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.4
2001,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,02-09-2001,Mika Hakkinen,McLaren,7,4,Finished,99:99.999,99:99.999,99:99.999,"Rain, Partially cloudy",10.6,1.163,0,0.068893528,0.03271028,6039.999,6039.999,6039.999,6039.999,0.2
